Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
6120	-422.6443	-433.2069	10.56262	0.181497	0.0139746	0.218154	0.0267552	0.0010952	0.0594871	0.0282159	0.0790454	0.0417285	0.0304843	0.0441133	0.227887	0.3728	0.427925	0.169974	0.143776	1.82055	0.205293	0.462002	0.785914	1.2724	2.16449	4.87108	1.144846	0.07568316	0.0943756	0.00726659	0.113436	0.0139123	0.000569487	0.0309323	0.0146718	0.0411023	0.0216982	0.0158514	0.0229382	0.118497	0.19385	0.222514	0.0883836	1.923136
6156	-425.3212	-436.1231	10.80188	0.0842832	0.0028992	0.114026	0.0195337	0.00169068	0.0220106	0.00499374	0.0721547	0.019454	0.0105491	0.0350151	0.0311684	0.148712	0.0824493	0.0127074	0.661402	1.32449	0.169754	0.421096	0.763508	1.30974	2.37476	5.89088	1.282295	0.4785565	0.127384	0.0043818	0.172337	0.0295228	0.00255525	0.0332664	0.00754745	0.109053	0.0294024	0.0159437	0.0529212	0.0471073	0.22476	0.124612	0.0192057	0.6616465
6192	-421.6866	-432.8617	11.17511	0.105253	0.0364622	0.0988085	0.0196446	0.0082792	0.00594815	0.0452295	0.0550852	0.0720357	0.108577	0.0204921	0.00940322	0.0166464	0.259832	0.190553	0.172636	1.79289	0.110021	0.34082	0.714754	1.39908	2.9341	9.08917	1.595874	0.092277	0.100027	0.0346517	0.0939022	0.0186692	0.0078681	0.0056528	0.0429836	0.0523499	0.0684588	0.103185	0.0194746	0.0089363	0.0158199	0.24693	0.181091	1.05225
6228	-420.5753	-432.0932	11.51783	0.0487029	0.00083784	0.0977756	0.0184909	0.00589798	0.0259895	0.0145467	0.147431	0.0663741	0.0590754	0.0529314	0.0218776	0.0322756	0.198752	0.174744	0.436056	1.54045	0.349985	0.599282	0.852364	1.17321	1.66866	2.85727	0.7591256	0.2712768	0.0504326	0.000867596	0.101248	0.0191476	0.00610746	0.0269125	0.0150633	0.152667	0.0687314	0.0611735	0.0548113	0.0226546	0.0334219	0.205811	0.180951	0.9657021
6264	-421.1918	-432.7928	11.60103	0.0599036	0.00838644	0.101437	0.0202032	0.0034167	0.0432317	0.00294836	0.0495659	0.0496641	0.0521372	0.0178001	0.0218674	0.0295977	0.0841156	0.142161	0.291271	1.6792	0.192024	0.447189	0.777964	1.28541	2.23619	5.20768	1.19316	0.1662307	0.0872676	0.0122174	0.147773	0.0294321	0.00497745	0.0629799	0.00429516	0.0722076	0.0723507	0.0759535	0.0259312	0.0318565	0.0431179	0.12254	0.2071	0.6864362
6300	-420.5234	-432.0636	11.54021	0.098744	0.101028	0.127219	0.0194121	0.0443747	0.0102923	0.0139506	0.0845726	0.0415367	0.116919	0.0201348	0.077559	0.0187882	0.202825	0.253614	0.335892	1.63644	0.405537	0.643925	0.871686	1.1472	1.55298	2.46587	0.6526007	0.1967054	0.0802164	0.0820718	0.103348	0.0157698	0.0360486	0.00836116	0.011333	0.068704	0.0337431	0.0949814	0.0163568	0.0630064	0.0152629	0.164768	0.206028	1.23097
6336	-422.2822	-433.0771	10.79487	0.108504	0.0408511	0.187135	0.048506	0.0510204	0.00447327	0.0471562	0.127035	0.077636	0.204179	0.144589	0.0707422	0.116363	0.429423	0.377262	0.44377	1.53305	0.90277	0.951338	0.984557	1.01569	1.05115	1.1077	0.07396064	0.277407	0.0533224	0.0200755	0.0919638	0.0238374	0.025073	0.00219831	0.023174	0.0624288	0.0381527	0.10034	0.0710556	0.0347649	0.0571843	0.211032	0.185398	2.034874
6372	-418.4651	-429.8012	11.33618	0.0448371	0.00683468	0.0587642	0.0257414	0.00250535	0.0329104	0.024657	0.139355	0.0628059	0.0426352	0.149931	0.188085	0.089416	0.0431018	0.0465269	0.477148	1.50107	0.300952	0.556752	0.833012	1.20046	1.79613	3.32279	0.868264	0.3046277	0.0467976	0.00713352	0.0613337	0.0268669	0.0026149	0.0343494	0.0257351	0.145449	0.0655521	0.0444995	0.156486	0.196309	0.0933257	0.0449864	0.0485613	0.9581068
6408	-420.2414	-431.6905	11.44914	0.166027	0.0316657	0.139844	0.0184863	0.0115247	0.023502	0.0857562	0.0672773	0.0923552	0.0697433	0.294844	0.211189	0.166745	0.0756912	0.0710663	0.358119	1.61514	0.640364	0.804625	0.93443	1.07017	1.24281	1.56161	0.3222857	0.2124882	0.108819	0.0207546	0.0916576	0.0121165	0.00755366	0.0154039	0.0562072	0.0440956	0.0605324	0.0457119	0.193249	0.138419	0.10929	0.0496102	0.046579	1.525716
6444	-420.3762	-431.4511	11.07491	0.0574931	0.0312771	0.201097	0.000110639	0.00743894	0.0501625	0.0391273	0.210748	0.11165	0.117908	0.083241	0.0834614	0.0935595	0.25528	0.297035	0.517092	1.46279	0.729818	0.857609	0.953208	1.04909	1.16603	1.3702	0.227738	0.3387687	0.0350656	0.0190762	0.122651	6.74798e-05	0.00453708	0.0305945	0.0238641	0.128537	0.0680962	0.071913	0.0507695	0.0509039	0.0570628	0.155698	0.181164	1.639588
6480	-422.8452	-433.7695	10.92424	0.246931	0.0420525	0.120891	0.000759311	0.0484914	0.0625751	0.0703877	0.133017	0.173471	0.0881691	0.0120916	0.0549901	0.0493457	0.240784	0.280281	0.380267	1.59391	0.397447	0.637628	0.869018	1.15072	1.56831	2.51606	0.6671705	0.2286343	0.152029	0.0258906	0.0744294	0.000467488	0.0298549	0.0385259	0.0433358	0.0818951	0.106802	0.0542834	0.00744447	0.033856	0.0303808	0.148245	0.172562	1.624237
6516	-422.4441	-433.4121	10.96802	0.196588	0.0368926	0.0374783	0.0401071	0.0442635	0.00175594	0.0223659	0.218473	0.0728624	0.327407	0.0959266	0.0766032	0.0465062	0.320715	0.37717	0.430556	1.54572	0.864098	0.93124	0.97802	1.02247	1.07384	1.15728	0.1056177	0.2669413	0.102651	0.0192639	0.0195698	0.0209424	0.0231127	0.000916883	0.0116786	0.114078	0.038046	0.17096	0.0500892	0.0399993	0.0242837	0.167465	0.196944	1.915115
6552	-421.643	-432.4374	10.79439	0.106195	0.0516507	0.20628	0.0499218	0.0102779	0.00912527	0.0656	0.104136	0.059171	0.0511096	0.0586232	0.0227765	0.0478308	0.283985	0.297189	0.477635	1.5006	0.298675	0.554693	0.83205	1.20185	1.8028	3.34813	0.873757	0.3050339	0.0745818	0.0362748	0.144872	0.0350606	0.00721825	0.00640877	0.0460716	0.0731358	0.0415564	0.0358948	0.0411717	0.0159962	0.0335921	0.199446	0.208719	1.423871
6588	-421.8088	-432.7691	10.96029	0.0847798	0.0257717	0.0598998	0.0164833	0.0181875	0.0412951	0.0304932	0.0769663	0.158948	0.11849	0.0224311	0.0265573	0.0873877	0.252124	0.266362	0.54094	1.43993	0.348799	0.598292	0.851924	1.17381	1.67143	2.86698	0.7615788	0.3600173	0.0659161	0.0200375	0.046572	0.0128157	0.0141408	0.0321069	0.0237084	0.0598411	0.123582	0.0921258	0.0174402	0.0206482	0.0679437	0.196026	0.207096	1.286178
6624	-421.9645	-433.7027	11.73829	0.0875558	0.0208062	0.0875711	0.0550104	0.00751572	0.0088054	0.00938902	0.0631189	0.0760296	0.0579318	0.0532539	0.0638296	0.0164664	0.203135	0.146408	0.197898	1.76868	0.229279	0.487583	0.799239	1.25119	2.05093	4.36149	1.064946	0.1072279	0.0915065	0.021745	0.0915224	0.0574925	0.00785484	0.00920271	0.00981267	0.0659669	0.0794601	0.0605458	0.0556568	0.0667097	0.0172094	0.212301	0.153014	0.9568267
6660	-426.033	-436.9681	10.93503	0.0175203	0.0419596	0.0145769	0.00529611	0.00442321	0.0100707	0.0137819	0.03438	0.0349977	0.00532051	0.0900441	0.0883484	0.0306108	0.0165718	0.0197232	0.310642	1.66063	0.0762312	0.284979	0.675946	1.47941	3.50903	13.118	1.861168	0.179268	0.0409713	0.0981223	0.034088	0.0123849	0.0103437	0.0235502	0.0322288	0.0803976	0.0818419	0.012442	0.210568	0.206602	0.0715832	0.0387532	0.0461226	0.4276251
6696	-422.054	-433.7785	11.72446	0.0652036	0.0152849	0.0687493	7.54911e-05	0.00903193	0.0190747	0.0620771	0.127778	0.0590626	0.0342373	0.195049	0.195165	0.143331	0.0190369	0.041781	0.220487	1.74703	0.278177	0.53579	0.823097	1.21492	1.8664	3.59483	0.9251642	0.120948	0.061808	0.0144889	0.0651691	7.15597e-05	0.00856157	0.0180814	0.0588443	0.121124	0.0559868	0.0324543	0.184892	0.185001	0.135867	0.0180455	0.0396052	1.054938
6732	-429.0437	-439.4874	10.44371	0.108871	0.0472772	0.0401371	0.0298551	0.0166342	0.0510402	0.0629148	0.0859472	0.122524	0.00401464	0.273225	0.384132	0.0625783	0.0695273	0.0669726	0.682826	1.30396	0.312487	0.567059	0.837793	1.19361	1.76349	3.20014	0.8410689	0.5018378	0.0763659	0.0331618	0.0281535	0.0209414	0.0116678	0.0358014	0.0441306	0.0602863	0.0859425	0.00281601	0.191649	0.269443	0.0438946	0.0487688	0.0469769	1.425651
6768	-423.4975	-434.7017	11.20424	0.0596673	0.00848234	0.0383726	0.0171271	0.0026421	0.0184877	0.00260909	0.0362824	0.0105411	0.11672	0.03252	0.00403705	0.0353147	0.120822	0.0562809	0.306903	1.66422	0.108637	0.338722	0.713378	1.40178	2.95228	9.20501	1.60503	0.176729	0.106567	0.0151496	0.068534	0.0305892	0.00471882	0.0330193	0.00465988	0.0648009	0.0188265	0.208464	0.0580811	0.00721023	0.0630725	0.215789	0.100519	0.5599061
6804	-420.6558	-431.9337	11.27785	0.191764	0.0584836	0.134918	0.0214046	0.00674123	0.0259115	0.0292491	0.178099	0.124053	0.0190491	0.0993536	0.214636	0.128288	0.20646	0.341338	0.338827	1.63362	0.779762	0.885747	0.962856	1.03858	1.12899	1.28244	0.1798754	0.1987661	0.107748	0.0328606	0.0758076	0.0120268	0.00378774	0.0145591	0.0164344	0.10007	0.0697024	0.0107033	0.0558245	0.120599	0.0720819	0.116005	0.19179	1.779747
6840	-430.4303	-440.8453	10.41501	0.237629	0.00103879	0.0791386	0.11525	0.0282849	0.059742	0.0713217	0.0942471	0.133988	0.0174014	0.175837	0.51579	0.117768	0.0703416	0.238683	0.381918	1.59233	0.382607	0.625903	0.864001	1.15741	1.59769	2.61365	0.694687	0.2298554	0.121459	0.000530953	0.0404499	0.0589075	0.0144572	0.0305358	0.0364544	0.0481722	0.068485	0.00889432	0.0898751	0.263634	0.0601941	0.0359535	0.121997	1.956462
6876	-418.9067	-430.206	11.29931	0.251368	0.0240578	0.0457932	0.0053952	0.000193528	0.0421194	0.0457801	0.158429	0.0522522	0.0251547	0.027239	0.0942707	0.269131	0.0581921	0.283558	0.207148	1.75982	0.251755	0.510335	0.810693	1.23351	1.9595	3.97212	0.997328	0.1128056	0.181764	0.0173962	0.0331131	0.00390127	0.00013994	0.0304566	0.0331036	0.11456	0.0377836	0.0181893	0.0196965	0.0681672	0.194609	0.0420787	0.205041	1.382934
6912	-422.3334	-432.4356	10.10223	0.248916	0.00630848	0.0885614	0.0135708	0.0726922	0.0143248	0.0207242	0.155628	0.17482	0.192424	0.0703326	0.204481	0.437567	0.0658957	0.428021	0.395323	1.57948	0.42459	0.658506	0.877797	1.13922	1.51859	2.35522	0.619404	0.2398578	0.113439	0.00287499	0.0403604	0.00618468	0.0331283	0.0065283	0.0094447	0.0709247	0.0796711	0.0876941	0.0320529	0.0931887	0.199414	0.0300308	0.195063	2.194266
6948	-423.9996	-434.8128	10.8132	0.238322	0.152464	0.154461	0.00340732	0.00456516	0.00612535	0.0273586	0.0624658	0.0234482	0.1217	0.196453	0.0495012	0.0409656	0.0749302	0.239073	0.541991	1.43893	0.344776	0.594916	0.850422	1.17589	1.68091	2.90043	0.7699672	0.360969	0.17081	0.109274	0.110706	0.00244211	0.00327196	0.00439018	0.0196085	0.0447706	0.0168058	0.0872254	0.140803	0.0354786	0.029361	0.0537042	0.171349	1.39524
6984	-418.1307	-429.0873	10.95658	0.217768	0.0186313	0.111668	0.00278389	0.0131353	0.0377009	0.0226968	0.134564	0.0851085	0.197057	0.417492	0.0168602	0.104919	0.0839029	0.398009	0.297228	1.67349	0.521443	0.727916	0.905674	1.10415	1.37379	1.91776	0.4708301	0.1702095	0.116935	0.0100045	0.0599623	0.00149487	0.0070533	0.0202443	0.0121875	0.0722571	0.0457008	0.105814	0.224181	0.00905346	0.0563382	0.0450534	0.213719	1.862297
7020	-419.0596	-430.6316	11.57191	0.143916	0.00613985	0.048258	0.0217004	0.0137252	0.00931685	0.011732	0.106907	0.0211261	0.0665569	0.208112	0.0796671	0.023154	0.0459553	0.244136	0.236545	1.73164	0.235906	0.494405	0.802712	1.24578	2.02263	4.23898	1.044344	0.1309097	0.13701	0.00584523	0.0459423	0.0206592	0.0130666	0.00886978	0.011169	0.101777	0.0201124	0.0633632	0.198126	0.0758443	0.022043	0.0437502	0.232421	1.050403
7056	-419.7629	-430.8853	11.12238	0.127462	0.000556524	0.0815312	0.00446601	0.00616912	0.0116196	0.101906	0.0964653	0.0649216	0.0939703	0.215197	0.0251286	0.015729	0.0716539	0.209205	0.373171	1.60071	0.214339	0.47182	0.791087	1.26408	2.11945	4.6655	1.113667	0.2234144	0.113201	0.000494257	0.0724091	0.00396633	0.00547889	0.0103195	0.0905039	0.0856723	0.0576579	0.0834565	0.191119	0.0223171	0.0139692	0.0636369	0.185798	1.12598
7092	-421.0617	-430.9662	9.904434	0.271074	0.0257688	0.241565	0.0584271	0.0362644	0.00301848	0.0203623	0.19931	0.143696	0.180941	0.492996	0.153163	0.0216085	0.127018	0.549647	0.282039	1.68805	0.476621	0.696698	0.893373	1.11935	1.43534	2.0981	0.5358183	0.1601185	0.107362	0.010206	0.0956746	0.0231407	0.0143629	0.0011955	0.00806473	0.0789389	0.0569127	0.0716638	0.195257	0.060662	0.00855828	0.0503069	0.217694	2.52486
7128	-418.4223	-429.8318	11.40949	0.142401	0.0830153	0.0986864	0.0144001	0.0199025	0.0214646	0.00888076	0.0792074	0.0295938	0.0804706	0.287247	0.0488293	0.0441641	0.0197007	0.228364	0.405586	1.56965	0.396377	0.63679	0.868661	1.1512	1.57038	2.52285	0.6691206	0.2476269	0.118045	0.0688166	0.0818073	0.0119371	0.0164984	0.0177934	0.00736182	0.06566	0.0245322	0.0667071	0.238117	0.0404777	0.0366104	0.0163311	0.189305	1.206327
7164	-422.3026	-433.2698	10.96717	0.207672	0.0523516	0.0712605	0.0248863	0.00661432	0.0627805	0.0904066	0.274585	0.203686	0.14524	0.372165	0.0416535	0.00625126	0.0888161	0.239816	0.432371	1.54398	0.821028	0.908306	0.970441	1.03046	1.10095	1.21799	0.1425877	0.2683685	0.109985	0.0277259	0.0377402	0.01318	0.00350301	0.0332491	0.0478802	0.145423	0.107874	0.0769206	0.197102	0.0220601	0.00331072	0.0470378	0.127009	1.888186
7200	-420.4499	-430.9627	10.51278	0.150095	0.00645508	0.293644	0.0352384	0.00454617	0.0656723	0.0594796	0.216846	0.0303249	0.216773	0.402408	0.155681	0.148166	0.0529604	0.449242	0.372513	1.60134	0.858488	0.928286	0.977051	1.02349	1.07725	1.16484	0.1103278	0.2229332	0.0656143	0.00282185	0.128367	0.0154045	0.00198737	0.0287088	0.0260016	0.0947949	0.0132566	0.0947628	0.175913	0.0680561	0.0647713	0.0231518	0.196387	2.287532
7236	-422.2103	-433.6811	11.47086	0.0813879	0.00395504	0.151933	0.00211561	0.0100605	0.0460152	0.0113953	0.112291	0.0206001	0.0783178	0.179765	0.0422548	0.0263337	0.0814289	0.21879	0.394441	1.58033	0.337001	0.588335	0.847475	1.17998	1.69971	2.96735	0.7864605	0.2391949	0.0763028	0.00370793	0.14244	0.00198342	0.00943196	0.0431402	0.0106833	0.105275	0.019313	0.0734245	0.168533	0.0396148	0.0246884	0.0763412	0.20512	1.066644
7272	-420.5423	-431.7745	11.23218	0.040412	0.00350746	0.0368295	0.00283187	0.00694165	0.0226479	0.0162216	0.104597	0.0127118	0.0454737	0.104903	0.0410733	0.0111711	0.0257726	0.115782	0.361074	1.6123	0.133837	0.374997	0.736385	1.35799	2.66668	7.4718	1.45419	0.2146181	0.0683932	0.00593602	0.0623303	0.00479265	0.011748	0.0383292	0.0274534	0.177021	0.0215135	0.0769597	0.177537	0.0695124	0.018906	0.0436175	0.19595	0.590877
7308	-421.0701	-432.41	11.33984	0.112613	0.00412446	0.149781	0.00506045	0.00154747	0.0113747	0.00703227	0.149318	0.052344	0.136764	0.169019	0.0226635	0.0516651	0.00490924	0.144473	0.252189	1.71665	0.17298	0.424981	0.765699	1.306	2.35305	5.781	1.26868	0.1407862	0.110114	0.00403296	0.146458	0.00494818	0.00151314	0.0111224	0.00687626	0.146005	0.0511827	0.13373	0.165269	0.0221607	0.0505189	0.00480033	0.141268	1.022688
7344	-422.3872	-433.6103	11.2231	0.169645	0.0777818	0.0415563	0.0100082	0.0130288	0.0243838	0.0294511	0.0524331	0.0607014	0.0369968	0.298081	0.00552262	0.133978	0.0599764	0.232308	0.370218	1.60354	0.295933	0.552204	0.830883	1.20354	1.81092	3.37914	0.8804244	0.2212558	0.136168	0.0624326	0.0333558	0.0080332	0.0104578	0.019572	0.0236393	0.0420861	0.0487228	0.029696	0.239259	0.0044328	0.107539	0.0481409	0.186465	1.245852
7380	-420.5378	-431.8442	11.30641	0.113026	0.000690242	0.0205577	3.029e-05	0.0180821	0.0253591	0.00741717	0.101044	0.0651241	0.110191	0.241005	0.0967846	0.0356707	0.0587533	0.226409	0.562723	1.41906	0.45545	0.681429	0.887218	1.12712	1.4675	2.19563	0.5686708	0.3800242	0.100903	0.000616209	0.0183527	2.70411e-05	0.0161427	0.0226391	0.00662162	0.0902065	0.0581391	0.098372	0.215155	0.0864037	0.0318448	0.0524515	0.202125	1.120143
7416	-424.4208	-435.7712	11.35046	0.0720191	0.0071697	0.0155046	7.17751e-05	0.0102326	0.00202191	0.0146463	0.0480358	0.0177252	0.0417323	0.0518758	0.0061572	0.0188716	0.0189848	0.0659875	0.383702	1.59062	0.171153	0.422785	0.764462	1.30811	2.36527	5.84273	1.27636	0.2311767	0.184175	0.0183351	0.03965	0.000183551	0.0261679	0.00517064	0.0374551	0.122842	0.0453289	0.106722	0.132662	0.0157458	0.0482606	0.04855	0.16875	0.3910362
7452	-416.6036	-427.7805	11.17683	0.200311	0.0763318	0.0950768	0.0205423	0.0148892	0.037665	0.0316565	0.162401	0.0466722	0.366727	0.160862	0.0475764	0.0306638	0.324324	0.0750272	0.332246	1.63993	0.55823	0.752523	0.915117	1.09276	1.32886	1.79138	0.4215383	0.1941558	0.118476	0.0451474	0.0562343	0.01215	0.00880638	0.0222774	0.0187236	0.0960539	0.0276048	0.216905	0.095144	0.0281396	0.0181365	0.191825	0.0443757	1.690726
7488	-421.5644	-432.9975	11.43307	0.225132	0.0220435	0.0878526	0.00265558	0.00212643	0.0631588	0.0285614	0.142067	0.0455289	0.254676	0.125342	0.0966757	0.0186078	0.173958	0.00973808	0.346973	1.62582	0.404064	0.642783	0.871204	1.14784	1.55573	2.47486	0.6552322	0.2045224	0.173429	0.0169811	0.0676766	0.00204571	0.00163808	0.0486539	0.0220021	0.10944	0.0350728	0.196187	0.0965563	0.0744734	0.0143344	0.134008	0.00750166	1.298124
7524	-417.6181	-428.8911	11.27298	0.197853	0.0976569	0.150466	0.0241452	0.0239169	0.0331875	0.0193158	0.163263	0.0255009	0.399951	0.187194	0.0492572	0.0692971	0.268409	0.021942	0.441152	1.53556	0.937744	0.969138	0.990267	1.00983	1.03185	1.06639	0.04647776	0.2753197	0.114276	0.0564049	0.0869067	0.0139459	0.013814	0.0191685	0.0111565	0.094298	0.0147289	0.231004	0.10812	0.0284501	0.0400248	0.155028	0.0126733	1.731355
7560	-421.7318	-431.7831	10.05124	0.236198	0.0372396	0.175218	0.0278301	0.0112124	0.0367618	0.0084834	0.172485	0.0287071	0.229811	0.442178	0.185421	0.0774998	0.0339244	0.777199	0.362911	1.61054	0.672179	0.82388	0.94135	1.0623	1.21377	1.4877	0.287225	0.2159455	0.0952346	0.015015	0.0706476	0.011221	0.00452083	0.0148223	0.00342049	0.0695457	0.0115747	0.0926594	0.178285	0.0747616	0.0312478	0.0136783	0.313365	2.480169
7596	-418.7488	-430.0533	11.30447	0.184927	0.00896069	0.10336	0.0864745	0.0145923	0.0133789	0.0471973	0.151543	0.0589307	0.266677	0.12628	0.0662722	0.0546965	0.25121	0.0759789	0.541671	1.43923	0.837556	0.917178	0.973389	1.02734	1.0903	1.19395	0.1281764	0.3606797	0.122429	0.00593236	0.0684285	0.0572498	0.00966074	0.00885737	0.0312466	0.100328	0.0390146	0.176551	0.0836027	0.043875	0.0362114	0.166312	0.0503012	1.510478
7632	-422.3186	-433.6885	11.36996	0.110189	0.0616681	0.0956068	0.0261035	0.0386191	0.0179109	0.0677573	0.109879	0.11707	0.0966293	0.319981	0.0233624	0.116601	0.0167769	0.23959	0.356934	1.61627	0.504793	0.716486	0.901213	1.10962	1.3957	1.98101	0.4942945	0.2116361	0.0755888	0.0423038	0.0655854	0.0179068	0.0264924	0.0122867	0.046481	0.0753758	0.0803088	0.0662869	0.219504	0.0160264	0.0799874	0.0115088	0.164357	1.457744
7668	-426.3675	-437.4062	11.03866	0.181907	0.0513039	0.147795	0.0264004	0.00497202	0.0445118	0.0382772	0.0286881	0.121096	0.154857	0.159054	0.00686452	0.0402248	0.0472829	0.195514	0.271595	1.69806	0.171904	0.423689	0.764972	1.30724	2.36022	5.8172	1.273194	0.1532802	0.145671	0.0410843	0.118354	0.0211415	0.00398161	0.0356451	0.0306524	0.0229735	0.0969743	0.12401	0.127371	0.00549712	0.0322121	0.0378643	0.156568	1.248748
7704	-416.1706	-427.12	10.94936	0.203559	0.0172832	0.111884	0.00203047	0.0210056	0.0545318	0.0222489	0.253077	0.0935596	0.371007	0.162945	0.0451255	0.0723757	0.275278	0.119973	0.48679	1.49183	0.817279	0.906281	0.969766	1.03118	1.10341	1.22357	0.1458972	0.3127087	0.111485	0.00946568	0.0612766	0.00111205	0.0115043	0.029866	0.0121853	0.138605	0.0512407	0.203193	0.0892419	0.0247143	0.0396387	0.150764	0.0657069	1.825884
7740	-424.4131	-435.6742	11.26111	0.105746	0.00984999	0.0321704	0.0232151	0.00427608	0.0040743	0.00832346	0.0393508	0.0393982	0.0800577	0.129482	0.0162501	0.0160265	0.0314906	0.193771	0.560311	1.42137	0.262043	0.520402	0.815648	1.22602	1.92159	3.81616	0.9683664	0.3777805	0.14417	0.0134291	0.0438598	0.0316506	0.00582983	0.00555474	0.0113479	0.0536493	0.0537139	0.109148	0.17653	0.0221547	0.0218498	0.042933	0.26418	0.733482
7776	-419.7831	-431.3611	11.57793	0.141125	0.00787898	0.0683186	0.0474486	0.0203763	0.0383172	0.0151872	0.101196	0.121468	0.270184	0.09154	0.024688	0.0495925	0.15516	0.051821	0.401568	1.5735	0.493189	0.708406	0.89803	1.11355	1.41162	2.02762	0.51111	0.2445736	0.117184	0.00654237	0.0567289	0.0393993	0.0169196	0.031817	0.0126108	0.0840292	0.100862	0.224349	0.0760109	0.0204999	0.0411795	0.128838	0.0430299	1.204301
7812	-422.1481	-433.323	11.17484	0.222541	0.0695743	0.122499	0.0394294	0.0755318	0.013558	0.0337281	0.221364	0.0417568	0.302274	0.190314	0.0635842	0.00905951	0.328831	0.0945167	0.410453	1.56498	0.91337	0.95677	0.986307	1.01388	1.04518	1.09485	0.06552021	0.2513453	0.121703	0.0380486	0.0669917	0.0215631	0.0413067	0.00741458	0.0184451	0.121059	0.0228359	0.165307	0.104079	0.0347728	0.00495444	0.179831	0.0516891	1.828562
7848	-421.4502	-433.0232	11.573	0.0821491	0.0240684	0.123762	0.109646	0.0140757	0.01928	0.0295425	0.0568273	0.122066	0.244038	0.073897	0.0378586	0.0439478	0.204639	0.0369696	0.292335	1.67818	0.367643	0.613843	0.858772	1.16445	1.62908	2.72003	0.7235343	0.1669397	0.0671829	0.0196835	0.101215	0.0896705	0.0115114	0.0157675	0.0241603	0.0464743	0.0998279	0.199579	0.0604342	0.0309614	0.0359412	0.167357	0.0302343	1.222768
7884	-419.9405	-431.4146	11.47407	0.0502531	0.0698208	0.0549672	0.00597916	0.00346667	0.0104238	0.0210342	0.115405	0.0860037	0.104357	0.14685	0.0188934	0.0532149	0.0278284	0.192064	0.337421	1.63497	0.247969	0.506578	0.808826	1.23636	1.97403	4.03276	1.008284	0.1977781	0.0523164	0.0726875	0.057224	0.00622465	0.003609	0.0108518	0.0218978	0.120144	0.0895348	0.108641	0.15288	0.0196691	0.0553997	0.0289709	0.199949	0.9605615
7920	-420.363	-431.6266	11.26356	0.116552	0.0911911	0.14028	0.0791332	0.021378	0.0146737	0.0410484	0.0786656	0.115298	0.00726835	0.0298053	0.290312	0.0587936	0.0957742	0.239567	0.358761	1.61452	0.408976	0.646583	0.872807	1.14573	1.54659	2.44513	0.6464952	0.2129503	0.082094	0.0642309	0.0988068	0.0557378	0.0150577	0.0103355	0.0289126	0.0554084	0.0812104	0.0051195	0.0209935	0.204482	0.0414116	0.0674589	0.16874	1.41974
7956	-422.7191	-432.4464	9.72728	0.00633066	0.00368978	0.00351956	0.00153269	0.00213226	0.000699362	0.000866907	0.0200634	0.00711902	0.0102035	0.0214426	0.00520142	0.00453794	0.00713035	0.0295788	0.352581	1.62044	0.0388023	0.205013	0.609942	1.6395	4.87773	25.7717	2.34945	0.208517	0.0510338	0.0297447	0.0283725	0.0123556	0.0171889	0.00563782	0.00698846	0.161739	0.0573891	0.0822541	0.172857	0.0419305	0.036582	0.0574804	0.238446	0.1240484
