Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
13968	-418.6627	-429.562	10.89928	0.170077	0.0506238	0.149614	0.0207981	0.0139815	0.0216883	0.0928683	0.0924058	0.0495581	0.0314739	0.125529	0.384912	0.119023	0.397178	0.0635841	0.477723	1.50052	0.683724	0.830751	0.943792	1.05956	1.20373	1.46258	0.2749116	0.3051074	0.0953715	0.0283875	0.0838965	0.0116626	0.00784015	0.0121618	0.0520762	0.0518169	0.0277899	0.0176491	0.0703909	0.215841	0.0667428	0.222719	0.035655	1.783315
14004	-420.7234	-432.0583	11.33487	0.188836	0.00124223	0.0838343	0.00859247	0.038853	0.00704452	0.0528637	0.116752	0.138356	0.154662	0.258116	0.0397331	0.0469269	0.0148304	0.0668058	0.396408	1.57844	0.354864	0.603342	0.854161	1.17074	1.65743	2.81798	0.7491149	0.2406747	0.155108	0.00102035	0.0688606	0.00705777	0.0319134	0.0057863	0.0434217	0.095899	0.113644	0.127038	0.212014	0.0326364	0.0385453	0.0121815	0.0548736	1.217449
14040	-424.0199	-433.5548	9.53494	0.246743	0.0319875	0.264078	0.0130691	0.00494434	0.0460986	0.0412839	0.187016	0.134207	0.709412	0.366423	0.0836093	0.0361654	0.18812	0.178477	0.189513	1.77672	0.214677	0.472183	0.791277	1.26378	2.11782	4.65815	1.112528	0.1022205	0.0974638	0.0126351	0.104311	0.0051623	0.00195303	0.018209	0.0163072	0.0738716	0.0530119	0.280219	0.144738	0.0330259	0.0142854	0.0743078	0.0704987	2.531633
14076	-424.8811	-435.6115	10.73045	0.0876866	0.00154024	0.116214	0.000183568	0.00513493	0.00964225	0.11198	0.143412	0.0849524	0.267402	0.327223	0.0261045	0.0667234	0.0120396	0.224622	0.437415	1.53914	0.274135	0.531978	0.821266	1.21763	1.87978	3.64784	0.9357483	0.2723523	0.0590537	0.0010373	0.0782661	0.000123626	0.00345819	0.0064937	0.0754147	0.0965829	0.0572123	0.180086	0.220373	0.0175804	0.0449358	0.00810826	0.151275	1.484861
14112	-424.8025	-436.0886	11.28605	0.0415665	0.07817	0.225411	0.00099029	0.0228059	0.0517341	0.00911098	0.158848	0.156648	0.235342	0.253391	0.023711	0.00912124	0.0272424	0.103225	0.213289	1.75393	0.258848	0.517298	0.814127	1.22831	1.93312	3.86327	0.9772375	0.1165394	0.0297473	0.0559429	0.161317	0.000708708	0.0163212	0.0370239	0.00652033	0.113681	0.112107	0.168424	0.181341	0.0169689	0.00652767	0.0194962	0.0738738	1.397318
14148	-423.3559	-434.1207	10.76481	0.234025	0.0290328	0.0622103	0.0100295	0.017028	0.0384955	0.128527	0.363745	0.127287	0.420518	0.389625	0.111578	0.0416121	0.0333275	0.183207	0.309413	1.66181	0.821318	0.908463	0.970493	1.0304	1.10076	1.21755	0.1423322	0.178432	0.106849	0.0132555	0.0284033	0.00457917	0.00777447	0.0175759	0.0586815	0.166075	0.0581152	0.191996	0.177891	0.0509432	0.0189988	0.0152163	0.0836469	2.190248
14184	-421.669	-432.5056	10.83658	0.161367	0.219627	0.132731	0.0136452	0.00707215	0.0540328	0.046744	0.0939915	0.229732	0.42641	0.438457	0.0577031	0.0586955	0.074499	0.15015	0.33847	1.63397	0.936343	0.968431	0.990042	1.01006	1.0326	1.06799	0.04755905	0.198515	0.0745392	0.101451	0.0613115	0.00630304	0.0032668	0.024959	0.0215922	0.043417	0.106119	0.196969	0.202534	0.0266545	0.0271129	0.0344129	0.0693578	2.164857
14220	-422.4484	-433.4512	11.00284	0.167232	0.0600147	0.0711578	0.0558346	0.0043409	0.0926855	0.0229235	0.0916291	0.0384446	0.435666	0.0623604	0.0349223	0.119184	0.235336	0.0753004	0.410048	1.56537	0.431905	0.664015	0.880081	1.13626	1.50599	2.31532	0.607052	0.2510347	0.106719	0.0382983	0.0454093	0.0356308	0.00277015	0.0591472	0.0146286	0.0584731	0.0245334	0.27802	0.0397952	0.0222856	0.076057	0.15018	0.0480529	1.567031
14256	-423.1138	-434.1332	11.01941	0.280159	0.0312461	0.0639591	0.00217829	0.0144858	0.022384	0.01462	0.227226	0.08498	0.320525	0.129357	0.0439377	0.202561	0.185832	0.0497495	0.622148	1.36211	0.944638	0.972606	0.991372	1.0087	1.02817	1.05861	0.04118134	0.4377223	0.167439	0.0186745	0.0382256	0.00130187	0.00865755	0.013378	0.00873772	0.135803	0.0507889	0.191564	0.0773111	0.0262597	0.121062	0.111064	0.0297332	1.6732
14292	-427.9115	-438.9055	10.99402	0.117965	0.0238789	0.0544118	0.0141897	0.00481994	0.088172	0.0409711	0.0744719	0.048889	0.0575104	0.20937	0.128371	0.0843938	0.0720283	0.0510112	0.484603	1.49392	0.223841	0.481907	0.796325	1.25577	2.07509	4.46746	1.082304	0.3108669	0.110201	0.0223073	0.0508306	0.0132558	0.00450271	0.0823689	0.0382745	0.0695704	0.0456713	0.0537253	0.19559	0.119922	0.0788394	0.0672877	0.0476538	1.070453
14328	-422.5958	-433.798	11.20219	0.0897992	0.00426586	0.0488224	0.0173386	0.00282787	0.0291171	0.0353182	0.0489042	0.0526593	0.0363511	0.138061	0.149525	0.00782383	0.100967	0.0382928	0.599682	1.38364	0.284803	0.541976	0.826051	1.21058	1.8451	3.5112	0.9081444	0.4153511	0.112239	0.00533183	0.0610224	0.0216712	0.00353452	0.036393	0.0441437	0.0611246	0.0658181	0.0454347	0.17256	0.18689	0.00977888	0.126197	0.0478616	0.8000734
14364	-427.1536	-438.1303	10.97679	0.379198	0.0847478	0.183067	0.168027	0.0417066	0.040638	0.0116927	0.128803	0.0447911	0.150244	0.203514	0.280571	0.0389698	0.109858	0.0326375	0.296234	1.67444	0.575345	0.763689	0.919331	1.08775	1.30943	1.73809	0.3997021	0.1695438	0.199739	0.0446402	0.0964291	0.088507	0.0219686	0.0214057	0.00615904	0.0678457	0.0235933	0.0791399	0.107199	0.147788	0.020527	0.0578668	0.0171915	1.898466
14400	-420.2409	-431.2905	11.04963	0.182257	0.00295336	0.150663	0.0568571	0.0750609	0.0593986	0.0364185	0.142941	0.0455584	0.442955	0.0874	0.0992609	0.105877	0.372189	0.0818039	0.40724	1.56806	0.957937	0.97926	0.993483	1.00656	1.02118	1.04391	0.03107259	0.2488879	0.0938697	0.0015211	0.0775978	0.0292837	0.0386594	0.0305927	0.018757	0.0736204	0.0234645	0.22814	0.0450146	0.0511234	0.054531	0.191692	0.0421323	1.941594
14436	-422.0426	-432.9896	10.94697	0.119518	0.0337203	0.114562	0.130396	0.0412285	0.0171752	0.0261585	0.157713	0.135131	0.23787	0.0808382	0.0565786	0.127593	0.263129	0.0749798	0.600523	1.38283	0.725379	0.855061	0.952323	1.05006	1.16951	1.37859	0.2321491	0.4161753	0.073932	0.0208589	0.0708663	0.080661	0.0255034	0.0106243	0.0161813	0.097559	0.0835904	0.147143	0.0500054	0.0349987	0.078927	0.162768	0.0463814	1.616591
14472	-423.6341	-434.9268	11.29262	0.0456255	0.0242242	0.0521029	0.0294242	0.00586312	0.00716361	0.00198201	0.0715373	0.05385	0.0964682	0.0269067	0.0110442	0.0392967	0.092133	0.0344053	0.183411	1.78256	0.0833846	0.297722	0.685234	1.45936	3.35884	11.9926	1.796314	0.0986043	0.0770666	0.0409175	0.0880076	0.0497008	0.00990346	0.0121001	0.00334783	0.120835	0.0909586	0.162946	0.0454485	0.0186549	0.0663765	0.155623	0.0581145	0.592027
14508	-423.6611	-435.0331	11.37208	0.0952171	0.0617419	0.0729213	0.0151712	0.00604723	0.0412959	0.0117192	0.106445	0.0120744	0.114508	0.0190777	0.0138808	0.085304	0.143595	0.0642737	0.531268	1.4492	0.323944	0.577105	0.842395	1.18709	1.73279	3.08696	0.8150329	0.3513184	0.110298	0.0715209	0.0844709	0.017574	0.00700501	0.0478366	0.0135754	0.123304	0.0139868	0.132644	0.0220993	0.0160793	0.0988148	0.166338	0.0744537	0.8632711
14544	-420.4988	-430.5887	10.08993	0.182031	0.0124291	0.181753	0.027374	0.0231478	0.0476064	0.131369	0.180472	0.10933	0.437075	0.120698	0.0472927	0.136064	0.616012	0.0323681	0.353495	1.61957	0.450604	0.677883	0.885775	1.12895	1.47518	2.21924	0.5764066	0.2091708	0.0796625	0.00543939	0.0795412	0.0119797	0.0101302	0.0208341	0.0574914	0.0789805	0.0478464	0.191278	0.0528214	0.0206968	0.0595461	0.269587	0.0141653	2.285024
14580	-420.9959	-432.7518	11.75598	0.138883	0.0439869	0.112141	0.0089608	0.0164936	0.0436327	0.0492483	0.0633753	0.0952717	0.28509	0.033374	0.0376438	0.127951	0.188781	0.0772642	0.424089	1.55191	0.817267	0.906274	0.969763	1.03118	1.10342	1.22359	0.1459076	0.2618819	0.105047	0.0332706	0.0848209	0.00677772	0.0124753	0.0330027	0.0372502	0.0479355	0.0720611	0.215635	0.0252432	0.0284728	0.0967785	0.142789	0.0584406	1.322097
14616	-425.5446	-436.8825	11.33788	0.0332809	0.0177139	0.00911835	0.0137285	0.00701692	0.0106721	0.0189814	0.0931523	0.0647878	0.0377917	0.0845453	0.0489545	0.142514	0.00207585	0.0379923	0.360138	1.6132	0.156867	0.405189	0.754391	1.32557	2.46798	6.37484	1.339384	0.2139426	0.0534782	0.028464	0.014652	0.0220599	0.0112753	0.0171487	0.0305008	0.149684	0.104106	0.0607265	0.135854	0.0786638	0.229002	0.00333563	0.0610489	0.622326
14652	-419.8899	-430.181	10.2911	0.247829	0.00187467	0.150567	0.0842492	0.023798	0.0428745	0.00923049	0.16019	0.0688771	0.673376	0.152112	0.0423651	0.203648	0.389413	0.0452465	0.497161	1.48189	0.902985	0.951449	0.984593	1.01565	1.05103	1.10744	0.07378849	0.3215128	0.107956	0.000816619	0.0655878	0.0366995	0.0103666	0.0186764	0.00402086	0.0697799	0.0300033	0.293327	0.0662611	0.0184545	0.0887103	0.169631	0.0197096	2.29565
14688	-420.1638	-431.4495	11.28574	0.108364	0.019308	0.0686325	0.00430025	0.00154844	0.0450883	0.0439172	0.0935759	0.055021	0.0363058	0.167846	0.0324306	0.157178	0.0794874	0.0547885	0.354626	1.61848	0.202825	0.459284	0.784469	1.27475	2.1773	4.93035	1.153591	0.2099801	0.11197	0.0199506	0.0709165	0.00444336	0.00159997	0.0465888	0.0453787	0.0966901	0.0568521	0.0375141	0.173432	0.0335099	0.162409	0.0821327	0.0566118	0.9677921
14724	-417.4557	-428.9507	11.49492	0.175838	0.0187566	0.0964798	0.0230909	0.0106527	0.0504188	0.0341915	0.115446	0.127455	0.0204748	0.212961	0.0668385	0.258131	0.0612358	0.139984	0.411367	1.56411	0.643915	0.806799	0.935217	1.06927	1.23947	1.553	0.3182862	0.2520459	0.124535	0.0132841	0.0683307	0.0163539	0.00754468	0.0357086	0.0242157	0.0817631	0.0902682	0.014501	0.150827	0.0473376	0.182818	0.0433696	0.0991421	1.411954
14760	-420.5249	-431.2472	10.72227	0.0849434	0.0311032	0.0804385	0.0402543	0.00629876	0.0899707	0.0484083	0.198121	0.22977	0.0342919	0.324104	0.0958505	0.465842	0.0580373	0.186045	0.551718	1.4296	0.95542	0.978004	0.993085	1.00696	1.02249	1.04666	0.03297521	0.3698438	0.0430425	0.0157606	0.0407598	0.0203976	0.00319171	0.0455899	0.0245294	0.100392	0.116429	0.0173764	0.16423	0.0485693	0.236051	0.0294086	0.0942727	1.973478
14796	-422.4457	-433.7583	11.31263	0.0930783	0.0190308	0.0548436	0.00378944	0.00898644	0.0203774	0.0935265	0.193349	0.0766034	0.0150886	0.165275	0.0115298	0.138775	0.0563266	0.0940218	0.472962	1.50508	0.324716	0.577776	0.842701	1.18666	1.73078	3.07961	0.8133103	0.3011504	0.0891042	0.0182182	0.052502	0.00362765	0.00860275	0.0195073	0.0895332	0.185093	0.0733327	0.0144444	0.158218	0.0110375	0.13285	0.0539217	0.0900074	1.044601
14832	-419.5149	-430.5732	11.05827	0.141509	0.0458768	0.145721	0.0249092	0.0317753	0.031497	0.0603471	0.221189	0.0793743	0.382112	0.042696	0.0545032	0.120696	0.292553	0.0286278	0.477036	1.50117	0.726294	0.855587	0.952506	1.04986	1.16879	1.37685	0.2312378	0.3045344	0.0830752	0.0269327	0.0855478	0.0146233	0.0186542	0.0184908	0.0354277	0.129853	0.0465979	0.224325	0.0250653	0.031997	0.0708567	0.171748	0.0168064	1.703387
14868	-420.1144	-431.4941	11.37973	0.080254	0.0893152	0.0958515	0.0454629	0.0061686	0.0182333	0.0410905	0.152064	0.1225	0.280402	0.0253528	0.0126664	0.0740875	0.19796	0.0581594	0.262374	1.70689	0.291523	0.548176	0.828987	1.20629	1.82423	3.43026	0.8912805	0.1473094	0.0617544	0.0687269	0.0737564	0.0349831	0.00474666	0.0140302	0.0316186	0.117011	0.094262	0.215765	0.0195087	0.00974666	0.0570093	0.152328	0.0447529	1.299567
14904	-423.6442	-434.2436	10.59939	0.401731	0.00515372	0.057066	0.0952434	0.0550067	0.005377	0.0152675	0.230065	0.10795	0.299373	0.105016	0.0223133	0.26975	0.355309	0.0485362	0.471033	1.50693	0.803059	0.898556	0.967179	1.03393	1.1129	1.24524	0.1585884	0.2995541	0.193777	0.00248593	0.0275261	0.0459413	0.0265328	0.00259363	0.00736439	0.110973	0.0520704	0.144404	0.0506549	0.0107629	0.130115	0.171386	0.0234117	2.073157
14940	-423.1102	-434.2225	11.11235	0.112402	0.0216757	0.0274943	0.014693	0.039751	0.0283553	0.0340077	0.0651207	0.0724307	0.183104	0.0476148	0.0438361	0.0958923	0.196472	0.0584393	0.555494	1.42598	0.304035	0.559527	0.834305	1.1986	1.78722	3.28909	0.8608936	0.3733199	0.107945	0.0208162	0.0264041	0.0141104	0.0381748	0.0272309	0.0326592	0.0625385	0.0695586	0.175844	0.0457267	0.0420979	0.0920899	0.188682	0.056122	1.04129
14976	-424.8777	-436.3625	11.48477	0.106608	0.0170889	0.0959262	0.019204	0.0423685	0.0244548	0.0217645	0.129709	0.0900807	0.274311	0.0588859	0.1115	0.108973	0.191507	0.00927179	0.482791	1.49566	0.635164	0.801433	0.933272	1.0715	1.24777	1.5744	0.3281805	0.3093449	0.081902	0.0131286	0.0736957	0.0147536	0.0325498	0.0187875	0.0167207	0.0996494	0.0692049	0.210741	0.0452394	0.08566	0.083719	0.147126	0.00712309	1.301652
15012	-424.8915	-435.5631	10.67154	0.153891	0.255782	0.218105	0.0692399	0.00155656	0.0283201	0.0138238	0.0688695	0.132823	0.554312	0.0270562	0.068038	0.084598	0.0107314	0.362021	0.366769	1.60685	0.633505	0.800411	0.932901	1.07193	1.24936	1.57852	0.3300718	0.218743	0.0750991	0.124822	0.106436	0.0337893	0.000759606	0.0138203	0.00674605	0.0336085	0.0648181	0.270506	0.0132035	0.0332027	0.0412841	0.00523696	0.176667	2.049167
15048	-419.4963	-431.253	11.75666	0.126685	0.0229799	0.161328	0.02097	0.019694	0.0222847	0.00306256	0.077319	0.0546214	0.0182104	0.0403859	0.024294	0.209685	0.143874	0.106782	0.235058	1.73307	0.303894	0.5594	0.834246	1.19869	1.78763	3.29062	0.8612306	0.1299799	0.120402	0.0218404	0.153328	0.0199301	0.0187174	0.0211796	0.0029107	0.0734849	0.0519128	0.0173074	0.0383832	0.0230893	0.199287	0.13674	0.101487	1.052176
15084	-422.9781	-434.4574	11.47925	0.132935	0.0810203	0.0983407	0.0864372	0.0316655	0.0247898	0.0125721	0.0605935	0.0180606	0.0215188	0.063158	0.00699111	0.242409	0.0494603	0.212886	0.27216	1.69751	0.267109	0.525284	0.818028	1.22245	1.90373	3.74379	0.9545224	0.1536481	0.11632	0.070894	0.0860496	0.0756338	0.0277078	0.0216914	0.0110008	0.0530203	0.0158033	0.0188293	0.0552642	0.00611732	0.212112	0.0432785	0.186278	1.142838
15120	-420.2177	-431.63	11.41233	0.10288	0.0333537	0.1693	0.0753728	0.0250215	0.0349657	0.0244117	0.175539	0.0206967	0.0281475	0.077046	0.045762	0.284349	0.355476	0.113468	0.483318	1.49515	0.925357	0.962873	0.988266	1.01187	1.03856	1.08066	0.05609219	0.3097871	0.0657048	0.0213015	0.108124	0.0481372	0.0159801	0.022331	0.0155907	0.112109	0.0132181	0.0179765	0.0492059	0.0292261	0.181601	0.227027	0.0724672	1.56579
15156	-419.4526	-430.5532	11.10067	0.109932	0.061284	0.159668	0.0341962	0.00337323	0.0245099	0.0473142	0.0579043	0.102868	0.0493723	0.180022	0.0584241	0.290956	0.0602246	0.105359	0.451061	1.52607	0.369891	0.615671	0.859569	1.16337	1.62424	2.7035	0.7191256	0.2832554	0.0817088	0.0455505	0.118676	0.025417	0.00250722	0.0182175	0.0351672	0.0430385	0.0764585	0.0366969	0.133805	0.0434248	0.216259	0.0447631	0.07831	1.345407
15192	-420.3709	-431.1581	10.78726	0.161166	0.0494986	0.392441	0.0273718	0.0401184	0.00898694	0.00193903	0.133323	0.0766733	0.0400463	0.164074	0.0617398	0.0303334	0.291689	0.31341	0.291589	1.67889	0.352716	0.601559	0.853373	1.17182	1.66235	2.83514	0.7535045	0.1664427	0.0898957	0.0276095	0.218897	0.0152676	0.0223774	0.00501277	0.00108156	0.0743652	0.0427671	0.0223371	0.091518	0.0344375	0.0169195	0.162699	0.174815	1.79281
15228	-426.6634	-437.5987	10.93533	0.185553	0.0483306	0.0787458	0.0680936	0.0156294	0.0473089	0.0900302	0.226068	0.0294901	0.0975934	0.113899	0.0568806	0.092855	0.172294	0.272541	0.669805	1.31644	0.816842	0.906045	0.969687	1.03126	1.1037	1.22423	0.1462836	0.487601	0.116312	0.0302954	0.0493607	0.0426835	0.00979706	0.0296549	0.0564342	0.141707	0.0184855	0.0611751	0.0713958	0.0356548	0.0582049	0.108	0.170839	1.595313
15264	-418.5482	-428.9596	10.41137	0.24806	0.0451486	0.216051	0.00751569	0.000342041	0.0394817	0.069336	0.190322	0.12445	0.0884525	0.294926	0.0503261	0.0722196	0.357842	0.634021	0.348343	1.62451	0.967637	0.984084	0.995007	1.00502	1.01617	1.03345	0.02378744	0.2054954	0.101727	0.0185149	0.0886001	0.0030821	0.000140267	0.016191	0.0284339	0.0780489	0.0510355	0.0362734	0.120946	0.0206382	0.0296165	0.146747	0.260005	2.438494
15300	-417.0704	-428.4227	11.35225	0.117221	0.00779353	0.0909976	0.01824	0.00124165	0.0417021	0.0658985	0.108907	0.0679516	0.0273555	0.0966251	0.0218035	0.0591764	0.223943	0.258859	0.266105	1.70332	0.243755	0.50236	0.806719	1.23959	1.9906	4.10249	1.020679	0.1497184	0.09706	0.00645312	0.0753469	0.0151029	0.0010281	0.0345298	0.0545646	0.0901764	0.0562646	0.0226506	0.0800066	0.0180536	0.0489986	0.185427	0.214337	1.207715
15336	-421.7161	-431.8168	10.10076	0.109544	0.0882469	0.139376	0.00603234	0.00434313	0.0332618	0.0692017	0.119196	0.122546	0.103067	0.291255	0.032458	0.181784	0.513775	0.376122	0.481905	1.49651	0.531409	0.734668	0.908286	1.10097	1.36116	1.88179	0.4571413	0.3086021	0.0500152	0.0402916	0.063636	0.00275423	0.00198298	0.0151866	0.0315959	0.0544221	0.0559517	0.0470579	0.132981	0.0148196	0.0829985	0.234578	0.171729	2.190208
15372	-420.7827	-431.9037	11.12102	0.107103	0.0213934	0.0730078	0.0167686	0.00803705	0.0650827	0.136641	0.153716	0.18785	0.0302599	0.130415	0.0781116	0.153927	0.286951	0.363131	0.481579	1.49682	0.994785	0.997453	0.999205	1.0008	1.00255	1.00524	0.003781034	0.3083291	0.0590949	0.0118039	0.0402825	0.00925216	0.00443449	0.0359097	0.0753923	0.0848135	0.103648	0.0166961	0.071957	0.0430985	0.0849304	0.158327	0.20036	1.812395
15408	-415.9304	-426.8132	10.88278	0.251727	0.0142879	0.151228	0.00648405	0.0107237	0.0460266	0.0430961	0.182215	0.133012	0.0879806	0.255358	0.0270503	0.0587482	0.377968	0.336551	0.461699	1.51587	0.959496	0.980037	0.993729	1.00631	1.02037	1.04221	0.02989686	0.2918856	0.126977	0.00720714	0.0762831	0.00327072	0.00540932	0.0232169	0.0217387	0.0919138	0.0670947	0.0443796	0.128809	0.0136448	0.029634	0.190656	0.169764	1.982457
15444	-427.8079	-438.7873	10.97935	0.229592	0.0756005	0.140332	0.0954076	0.0277344	0.00470629	0.0669317	0.199206	0.218543	0.207906	0.101404	0.0246641	0.262053	0.108076	0.000768698	0.539374	1.44143	0.862147	0.930214	0.977684	1.02283	1.07502	1.1599	0.1072526	0.3586019	0.130234	0.0428836	0.0796018	0.0541189	0.015732	0.00266959	0.0379663	0.112997	0.123966	0.117933	0.0575202	0.0139904	0.148647	0.0613047	0.000436035	1.762926
15480	-422.5675	-433.7451	11.17767	0.109119	0.0769713	0.112176	0.0308662	0.0124232	0.039659	0.0183387	0.0561137	0.075277	0.0203476	0.0619507	0.0897518	0.0360198	0.155044	0.210352	0.529191	1.45119	0.341246	0.591938	0.849091	1.17773	1.68937	2.93044	0.7774082	0.3494652	0.0988028	0.0696944	0.101571	0.0279482	0.0112487	0.0359097	0.016605	0.0508088	0.0681604	0.018424	0.0560939	0.0812667	0.0326145	0.140386	0.190466	1.10441
15516	-418.5374	-429.9879	11.45043	0.166521	0.0362228	0.113101	0.0535068	0.00423144	0.0421194	0.0359057	0.0598489	0.0521363	0.065164	0.120345	0.0504458	0.0346092	0.223081	0.21085	0.401258	1.57379	0.458863	0.683914	0.888226	1.12584	1.46217	2.1793	0.5632737	0.2443386	0.131317	0.0285649	0.08919	0.0421949	0.00333687	0.0332149	0.0283148	0.0471962	0.0411141	0.0513877	0.0949027	0.039781	0.0272924	0.175919	0.166274	1.268087
15552	-424.924	-436.144	11.22001	0.0462421	0.0144093	0.0152211	0.00310069	0.00360546	0.00638617	0.0235264	0.0360902	0.0116728	0.00937316	0.0469517	0.0155047	0.016253	0.0551067	0.0504234	0.148772	1.81576	0.0702764	0.273896	0.667632	1.49783	3.65102	14.2295	1.919979	0.07851988	0.130676	0.0407197	0.0430137	0.00876229	0.0101888	0.0180468	0.0664836	0.101988	0.0329863	0.0264878	0.132682	0.0438151	0.0459296	0.155727	0.142493	0.3538668
15588	-423.7505	-435.3045	11.55401	0.0577012	0.0384281	0.0276664	0.0175729	0.0042957	0.0139618	0.0125499	0.0359855	0.0285889	0.0163297	0.0451048	0.00803286	0.0237178	0.0939247	0.10907	0.300006	1.67083	0.171507	0.423211	0.764703	1.3077	2.36289	5.83068	1.274867	0.1720739	0.108272	0.0721072	0.0519137	0.0329741	0.00806053	0.0261982	0.0235489	0.0675239	0.0536447	0.0306413	0.0846355	0.015073	0.0445046	0.176242	0.204661	0.5329303
15624	-420.995	-432.2892	11.29425	0.056048	0.0325456	0.0727432	0.00559968	0.00178142	0.00412716	0.0172263	0.0479665	0.0337372	0.0407541	0.0426066	0.0431237	0.00752699	0.186976	0.183224	0.190189	1.77607	0.0978908	0.321945	0.702162	1.42417	3.10612	10.2155	1.680341	0.1026222	0.0722281	0.041941	0.0937429	0.00721621	0.00229569	0.00531861	0.0221993	0.0618136	0.0434766	0.0525191	0.0549064	0.0555728	0.0096999	0.240953	0.236117	0.7759861
15660	-421.8998	-432.9904	11.09056	0.0448551	0.0173421	0.0889528	0.0111642	0.000368807	0.0117091	0.00319382	0.070889	0.00461769	0.0185822	0.0606968	0.0222359	0.0465353	0.12672	0.139398	0.308499	1.66269	0.0984883	0.322902	0.702812	1.42286	3.09691	10.1535	1.675941	0.1778116	0.0672228	0.02599	0.13331	0.0167314	0.000552719	0.017548	0.00478647	0.106239	0.00692036	0.0278485	0.0909642	0.0333242	0.0697408	0.18991	0.208911	0.6672605
15696	-422.1599	-432.811	10.65109	0.156858	0.0541248	0.307296	0.140649	0.0139837	0.0350636	0.0724435	0.204313	0.0880212	0.350294	0.102949	0.061432	0.450046	0.0600602	0.0243867	0.447392	1.52958	0.897182	0.948461	0.983627	1.01665	1.05434	1.1146	0.0784508	0.2803054	0.0739227	0.0255074	0.14482	0.0662837	0.00659011	0.0165244	0.0341405	0.0962868	0.0414818	0.165083	0.048517	0.0289511	0.212094	0.0283046	0.0114928	2.121922
15732	-422.565	-433.4347	10.8697	0.163896	0.132997	0.214197	0.0661513	0.00570823	0.0136044	0.00787105	0.168526	0.123455	0.265645	0.380108	0.00847656	0.0681524	0.0687459	0.126035	0.511989	1.46768	0.76311	0.876471	0.959699	1.04199	1.14094	1.31043	0.1954843	0.3343079	0.0903722	0.0733346	0.118108	0.0364757	0.00314751	0.00750144	0.00434009	0.0929248	0.0680732	0.146476	0.209591	0.00467397	0.0375791	0.0379064	0.0694957	1.813569
15768	-425.3336	-436.3943	11.06075	0.112757	0.0413765	0.115829	0.0119435	0.00696486	0.0100453	0.00613936	0.0752761	0.0198511	0.0109091	0.0790498	0.0144367	0.00850501	0.15166	0.170087	0.597629	1.38561	0.241842	0.500434	0.805752	1.24108	1.99827	4.13494	1.026376	0.4133407	0.135066	0.0495628	0.138745	0.0143065	0.00834285	0.0120328	0.00735402	0.0901694	0.0237786	0.0130674	0.0946897	0.017293	0.0101877	0.181666	0.203739	0.8348301
15804	-424.4566	-436.0348	11.57815	0.0542987	0.0503558	0.0532577	0.03101	0.000126407	0.0190129	0.00491385	0.010864	0.0169985	0.018127	0.021205	0.00595638	0.0219769	0.0791754	0.105743	0.280233	1.68978	0.166469	0.417102	0.761242	1.31364	2.3975	6.00713	1.296424	0.1589301	0.110135	0.102137	0.108023	0.0628978	0.000256393	0.038564	0.0099668	0.0220356	0.0344783	0.0367672	0.0430104	0.0120814	0.044576	0.160592	0.214479	0.4930215
15840	-422.4814	-433.3065	10.82506	0.153827	0.0262968	0.0549792	0.0607857	0.00338662	0.0250334	0.00769867	0.22202	0.0323814	0.0162453	0.0676376	0.0262523	0.0740563	0.289689	0.232701	0.491368	1.48744	0.257101	0.515592	0.813289	1.22958	1.93952	3.88952	0.9821348	0.3165806	0.11897	0.020338	0.042521	0.0470118	0.00261922	0.0193609	0.00595416	0.17171	0.0250438	0.0125641	0.052311	0.0203035	0.0572753	0.224046	0.179971	1.292989
15876	-423.6803	-434.9521	11.27177	0.0744168	0.0710487	0.114548	0.014295	0.00295165	0.0266758	0.0410127	0.0597705	0.110812	0.012264	0.0479423	0.016997	0.0704954	0.155286	0.256431	0.369755	1.60398	0.241643	0.500233	0.805652	1.24123	1.99907	4.13834	1.02697	0.2209179	0.0692284	0.0660952	0.106561	0.0132984	0.00274586	0.0248159	0.0381533	0.0556033	0.103086	0.011409	0.0445998	0.015812	0.0655804	0.144459	0.238552	1.074946
15912	-419.7661	-430.5108	10.74473	0.210655	0.0552696	0.103886	0.0232747	0.00207928	0.0247697	0.0437508	0.075007	0.0642268	0.111214	0.16523	0.0669862	0.0760457	0.259134	0.293711	0.588442	1.39441	0.491594	0.707287	0.897587	1.1141	1.41385	2.0342	0.5134532	0.4044169	0.133729	0.0350865	0.0659496	0.0147753	0.00131998	0.0157244	0.027774	0.0476162	0.0407727	0.0706013	0.104892	0.0425244	0.0482756	0.164504	0.186455	1.575241
